Id,Source,Translation,Comment
JWK-BuildItem-CommandPost_DescriptionLong,Gain access to a resistance officer being present on site.,"Získat přístup k důstojníkovi odbojové skupiny, který je přítomen na místě.",
JWK-BuildItem-EquipmentStoreFOB,Equipment store,Obchod s vybavením,
JWK-BuildItem-EquipmentStoreFOB_Description,Buy clothing and equipment.,Nákup oblečení a vybavení.,
JWK-BuildItem-EquipmentStoreFOB_DescriptionLong,Gives access to uniforms and other equipment belonging to the resistance. Items are purchased using supplies.,Umožňuje přístup k uniformám a dalšímu vybavení příslušníků odboje. Předměty se nakupují ze zásob.,
JWK-BuildItem-EquipmentStoreMOB,Equipment store,Obchod s vybavením,
JWK-BuildItem-EquipmentStoreMOB_Description,Buy clothing and equipment.,Nákup oblečení a vybavení.,
JWK-BuildItem-EquipmentStoreMOB_DescriptionLong,Gives access to uniforms and other equipment provided by the allied faction. Items are purchased using supplies.,Umožňuje přístup k uniformám a dalšímu vybavení poskytovanému spojeneckou frakcí. Předměty se nakupují za zásoby.,
JWK-BuildItem-FieldFuelStorage,Field fuel storage,Polní sklad paliva,
JWK-BuildItem-FieldFuelStorage_Description,Store a large amount of fuel.,Uskladňuje velké množství paliva.,
JWK-BuildItem-FieldFuelStorage_DescriptionLong,"Stores 3000 litres of fuel, but cannot be used to refuel vehicles.",Uskladnění 3000 litrů paliva. Nelze něj tankovat vozidla.,
JWK-BuildItem-FieldGarageMedium,Medium Garage,Střední garáž,
JWK-BuildItem-FieldGarageMedium_Description,Store 2 vehicles.,Uložení 2 vozidel.,
JWK-BuildItem-FieldGarageMedium_DescriptionLong,"Allows assigning two ground vehicles to prevent them from being lost, and enables retrieving them from far away.","Umožňuje přiřadit dvě pozemní vozidla, aby se neztratila, a načíst je z větší vzdálenosti.",
JWK-BuildItem-FieldGarageSmall,Small Garage,Malá garáž,
JWK-BuildItem-FieldGarageSmall_Description,Store 1 vehicle.,Uložit 1 vozidlo.,
JWK-BuildItem-FieldGarageSmall_DescriptionLong,"Allows assigning a single ground vehicle to prevent it from being lost, and enables retrieving it from far away.","Umožňuje přiřadit jedno pozemní vozidlo, aby nedošlo k jeho ztrátě, a umožňuje ho vyzvednout z dálky.",
JWK-BuildItem-FiringPosition,Firing position,Palebná pozice,
JWK-BuildItem-FiringPosition_Description,Prepare for unwanted guests.,Připravte se na nezvané hosty.,
JWK-BuildItem-FiringPosition_DescriptionLong,Basic defence composition.,Základní složení obrany.,
JWK-BuildItem-FuelPoint,Fuel point,Čerpací místo,
JWK-BuildItem-FuelPoint_Description,Refuel vehicles.,Doplňování paliva do vozidel.,
JWK-BuildItem-FuelPoint_DescriptionLong,Allows to refuel ground vehicles.,Umožňuje doplňování paliva pozemním vozidlům.,
JWK-BuildItem-GuardTower,Guard tower,Strážní věž,
JWK-BuildItem-GuardTower_Description,Get a better view.,Získejte lepší výhled.,
JWK-BuildItem-Helipad,Helipad,Heliport,
JWK-BuildItem-HelipadRepair,Service Helipad,Opravárenský heliport,
JWK-BuildItem-HelipadRepair_Description,Repair helicopters.,Opravy vrtulníků.,
JWK-BuildItem-HelipadRepair_DescriptionLong,Service helipad allows to assign a single helicopter and enables helicopter refueling and repairing. Can be constructed only in airbases.,Opravárenský Heliport umožňuje přidělit jeden vrtulník a umožňuje doplňování paliva a opravy vrtulníků. Může být postaven pouze na leteckých základnách.,
JWK-BuildItem-Helipad_Description,Store single helicopter.,Uložení jednoho vrtulníku.,
JWK-BuildItem-Helipad_DescriptionLong,"Helipad allows to assign a single helicopter, which protects it from being lost and enables retrieving it from far away. Basic version without refueling or repairing abilities.","Heliport umožňuje přiřadit jeden vrtulník, což jej chrání před ztrátou a umožňuje jeho vyzvednutí z velké vzdálenosti. Základní verze bez možnosti doplňování paliva a oprav.",
JWK-BuildItem-LivingArea,Living area,Obytný prostor,
JWK-BuildItem-LivingArea_Description,Shelter recruits.,Poskytuje ubytování vojákům.,
JWK-BuildItem-LivingArea_DescriptionLong,Provides living space for a few soldiers that can be recruited.,"Poskytuje obytný prostor pro několik vojáků, které lze naverbovat.",
JWK-BuildItem-MedicalTent,Medical tent,Zdravotnický stan,
JWK-BuildItem-MedicalTent_Description,Heal wounds and recover faster.,Léčba zranění a rychlejší zotavení.,
JWK-BuildItem-MedicalTent_DescriptionLong,Medical tent improves injury regeneration and allows to purchase medical goods using supplies.,Lékařský stan zlepšuje regeneraci zranění a umožňuje nákup zdravotnického zboží pomocí zásob.,
JWK-BuildItem-Mortar,Mortar,Minomet,
JWK-BuildItem-Mortar_Description,Send a message over long distance.,"Odeslání ""zpráv"" na dálku.",
JWK-BuildItem-Mortar_DescriptionLong,Complete mortar emplacement. Projectiles can be purchased using supplies.,Kompletní pozice minometu. Střely lze zakoupit ze zásob.,
JWK-BuildItem-StorageLarge,Large supplies storage,,
JWK-BuildItem-StorageLarge-Description,Store 3000 supplies.,,
JWK-BuildItem-StorageLarge-DescriptionLong,Allows you to store 3000 supplies.,,
JWK-BuildItem-StorageMedium,Medium supplies storage,,
JWK-BuildItem-StorageMedium-Description,Store 1500 supplies.,,
JWK-BuildItem-StorageMedium-DescriptionLong,Allows you to store 1500 supplies.,,
JWK-BuildItem-StorageSmall,Small supplies storage,Skladování drobného materiálu,
JWK-BuildItem-StorageSmall-Description,Store 700 supplies.,Uskladní 700 zásob.,
JWK-BuildItem-StorageSmall-DescriptionLong,Allows you to store 700 supplies. First one can be constructed for free.,Umožňuje uložit 700 zásob. První lze postavit zdarma.,
JWK-BuildItem-VehicleDepot,Vehicle Depot,,
JWK-BuildItem-VehicleDepot_Description,Procure vehicles.,,
JWK-BuildItem-VehicleDepot_DescriptionLong,Allows you to procure vehicles and store 1 vehicle.,,
JWK-BuildItem-VehicleRamp,Vehicle maintenance ramp,Rampa pro údržbu vozidel,
JWK-BuildItem-VehicleRamp_Description,Repair vehicles.,Opravy vozidel.,
JWK-BuildItem-VehicleRamp_DescriptionLong,Allows you to repair ground vehicles.,Umožňuje opravy pozemních vozidel.,
JWK-BuildUI-Cost,Cost:,Náklady:,
JWK-BuildUI-Title,Build,Stavba,
JWK-CTA-ConstructionMenu,Construction menu,Stavební menu,
JWK-CTA-HideoutResupply,Resupply hideout,Úkryt pro doplnění zásob,
JWK-CTA-HideoutTakeSupplies,Take hideout supplies,Vyzvednout zásoby úkrytu,
JWK-CTA-ManageVehicles,Manage vehicles,Správa vozidel,
JWK-CTA-OpenMenu,Freedom Fighters,Freedom Fighters,
JWK-CTA-ParkVehicle,Park vehicle,Zaparkovat vozidlo,
JWK-CTA-Radio,Use radio,Použijte rádio,
JWK-CTA-TimeToWithstand,Withstand...,Zvedne se...,
JWK-CTA-TownDonateSupplies,Donate supplies to civilians,Darovat zásoby civilistům,
JWK-CharacterMenu,Character Menu,Nabídka postavy,
JWK-CharacterUI-Age,Age,Věk,
JWK-CharacterUI-Birthday,Birthday,Narozeniny,
JWK-CharacterUI-Birthplace,Birthplace,Místo narození,
JWK-CharacterUI-BloodType,Blood type,Krevní skupina,
JWK-CharacterUI-CharacterWanted,Wanted dead or alive.,Hledaný živý nebo mrtvý.,
JWK-CharacterUI-Title,Profile,Profil,
JWK-CharacterUI-VehicleWanted,Uses a wanted vehicle.,Používá hledané vozidlo.,
JWK-ConsoleUI-BackToMenu,Back to menu,Zpět do menu,
JWK-ConsoleUI-Text,"Due to missing modding features, the single player and local hosting experience is unavailable on console systems. We suggest setting up a private dedicated server or joining a public one.",Kvůli chybějícím funkcím modifikace není hra pro jednoho hráče a místní hostování na konzolových systémech dostupná. Doporučujeme zřídit si soukromý dedikovaný server nebo se připojit k veřejnému serveru.,
JWK-ConsoleUI-Title,Unavailable on consoles,Na konzolích nedostupné,
JWK-ConstructUI-Title,Construct,Postavit,
JWK-ConvoAction-Convert,Convince to support,Přesvědčit k podpoře,
JWK-ConvoAction-Extort,Extort money,Požadovat peníze,
JWK-ConvoChoice-AskHideoutLocation,Ask for a meeting,Požádat o schůzku,
JWK-ConvoChoice-AskJob,Ask for a job,Požádat o práci,
JWK-ConvoChoice-Confirm,Confirm,Potvrdit,
JWK-ConvoChoice-FollowMe,Ask to follow,Následuj mě,
JWK-ConvoChoice-GetPoster,Ask for posters,Požádat o plakáty,
JWK-ConvoChoice-Liberate,Liberate,Osvobodit,
JWK-ConvoChoice-ReportBack,Report back,Hlásit zpět,
JWK-ConvoChoice-ReportResistance,Report resistance activity,Nahlásit činnost odboje,
JWK-ConvoChoice-RequestReinforcements,Reinforcements,Posily,
JWK-ConvoChoice-RequestSupport,Request support,Žádost o podporu,
JWK-ConvoChoice-ResignJob,Resign from a job,Rezignovat z práce,
JWK-ConvoChoice-StopFollowing,Ask to stay,Zůstaň zde,
JWK-ConvoChoice-Trade,Trade,Obchod,
JWK-ConvoChoice-TurnDogtags,Turn in dogtags,Odevzdání identifikačních známek,
JWK-DialogUI-AddonConflictWarning-Message,Detected following addons that are known to conflict with Freedom Fighters.,,
JWK-DialogUI-AddonConflictWarning-MessageClient,Unexpected gameplay bugs can occur while playing on this server.,,
JWK-DialogUI-AddonConflictWarning-MessageOwner,Consider unloading them to ensure a bug-free experience.,,
JWK-DialogUI-AddonConflictWarning-Title,Addons conflict,,
JWK-DialogUI-DestructionResetInfo-Message,"Restored objects may collide with constructions or vehicles left in place of destroyed objects, causing undesired effects. This is an experimental feature and it is recommended to back up your save.<br/><br/>Once you confirm this action, you have to force save and restart the server for the changes to take effect.","Obnovené objekty se mohou srazit se stavbami nebo vozidly ponechanými na místě zničených objektů, což může způsobit nežádoucí efekty. Jedná se o experimentální funkci a doporučuje se zálohovat uloženou hru.<br/><br/>Po potvrzení této akce je nutné provést nucené uložení a restartovat server, aby se změny projevily.",
JWK-DialogUI-DestructionResetInfo-Title,Destruction reset,Reset destrukce,
JWK-DialogUI-OnlineForceSave-Message,"Forced save will perform entire save in a single operation, which may block the server on large maps and with a lot of data. This may cause remote players, including you, to lose connection. This does not affect the save operation itself.","Vynucené uložení provede celé uložení v jediné operaci, což může u velkých map s velkým množstvím dat zablokovat server. To může způsobit, že vzdálení hráči, včetně vás, ztratí připojení. Na samotnou operaci ukládání to nemá vliv.",
JWK-DialogUI-OnlineForceSave-Title,Online session warning,Upozornění na online relaci,
JWK-DialogUI-OnlineReset-Message,"Are you sure to wipe the campaign save data? After proceeding the scenario will automatically restart.<br/><br/><b><color rgba='255,0,0,255'>WARNING: THIS OPERATION CANNOT BE REVERTED. YOU WILL LOSE ALL PROGRESS.</color></b>","Určitě chcete vymazat data uložení kampaně? Po pokračování se scénář automaticky restartuje.<br/><br/><b><color rgba='255,0,0,255'>UPOZORNĚNÍ: TUTO OPERACI NELZE VYMAZAT. Ztratíte veškerý postup.</color></b>",
JWK-DialogUI-OnlineReset-Title,Wipe warning,Upozornění na stírání,
JWK-DialogUI-SettingsImport-Failed,Your clipboard does not contain valid settings.,,
JWK-DifficultyPreset-Custom,Custom,Vlastní,
JWK-DifficultyPreset-Easy,Easy,Lehká,
JWK-DifficultyPreset-Extreme,Extreme,Extrémní,
JWK-DifficultyPreset-Hard,Hard,Težká,
JWK-DifficultyPreset-Normal,Normal,Normální,
JWK-Dogtag_Description,Used to identify dead bodies found on the battlefield.,Slouží k identifikaci mrtvých těl nalezených na bojišti.,
JWK-Dogtag_Name_Dynamic,%1 dogtags,%1 identifikačních známek,
JWK-Dogtag_Name_Universal,Dogtags,Identifikační známky,
JWK-EHint-ClothesBloodied,Your clothes are bloodied. Wearing them breaks your disguise and makes you attract enemy attention. You should change your clothes or go for a swim.,Vaše oblečení je zakrvácené. Jejich nošení narušuje vaše maskování a přitahuje pozornost nepřátel. Měl by ses převléknout nebo si jít zaplavat.,
JWK-EHint-ClothesCleaned,Your clothes have been cleaned. Wearing them will not make you suspicious anymore.,Vaše oblečení bylo vyčištěno. Jejich nošení už nebude podezřelé.,
JWK-EHint-Combatant,"You will be treated as a combatant when openly carrying weapons or wearing combatant attire. Watch out, as you may become wanted if enemies see you.","Při otevřeném nošení zbraní nebo nošení bojového oděvu budete považováni za bojovníka. Dávejte si pozor, protože pokud vás nepřátelé uvidí, můžete se stát hledanými.",
JWK-EHint-Wanted,You are now wanted by the enemy. Hide in a safe place and remain out of sight for some time to lose the heat.,"Nyní po vás pátrá nepřítel. Schovejte se na bezpečném místě a nějakou dobu zůstaňte mimo dohled, abyste se zbavili podezření.",
JWK-EditSignUI-Text,Text,Text,
JWK-EditSignUI-TextColor,Text color,Barva textu,
JWK-EditSignUI-TextSize,Text size,Velikost textu,
JWK-EditSignUI-Title,Edit Sign,Upravit značku,
JWK-EditorAttrib-Heat,Heat level,Úroveň podezření,
JWK-EditorAttrib-HeatDescription,Set to 0% to remove wanted status.,"Musí být na 0 %, aby bylo odstraněno podezření.",
JWK-EditorAttrib-LockState,Locked,Zamčeno,
JWK-EditorAttrib-Money,Money,Peníze,
JWK-EndGameUI-GameOver,Defeat,Porážka,
JWK-EndGameUI-GameOverDescription,"Despite best efforts and heroic fight, %1 has failed to liberate %2. %3 forces are here to stay for a long time. Next time pay more attention to population support and logistics of your revolution. No military effort in history succeeded without these elements.",Přes veškerou snahu a hrdinský boj se %1 nepodařilo osvobodit %2. %3 síly zde zůstanou na dlouhou dobu. Příště věnujte větší pozornost podpoře obyvatelstva a logistice své revoluce. Bez těchto prvků neuspělo žádné vojenské úsilí v historii.,
JWK-EndGameUI-VictoryDescription,"Great job! Thanks to the relentless effort made by %1, the population of %2 will no longer be opressed by %3 forces. These heroic acts will be remembered by many generations to come.",Skvělá práce! Díky neúnavnému úsilí %1 již nebude obyvatelstvo %2 utlačováno silami %3. Na tyto hrdinské činy bude vzpomínat mnoho příštích generací.,
JWK-EndGameUI-VictoryTitle,Victory,Vítězství,
JWK-EpinephrineInfoWidget-Name,Use this to wake up incapacitated persons. Can be also self administered.,Použijte k probuzení osoby v bezvědomí. Lze aplikovat i na sebe.,
JWK-EpinephrineItem-Desc,One time use injector with a dose of epinephrine.,Jednorázový injektor s dávkou adrenalinu.,
JWK-EpinephrineItem-Name,Epinephrine,Epinefrin,
JWK-Everon-Airport,Airport,Letiště,
JWK-Everon-Barracks,Barracks,Kasárna,
JWK-Everon-CementPlant,Cement Plant,Cementárna,
JWK-Everon-ChotainFarm,Chotain Farm,Farma Chotain,
JWK-Everon-ConcretePlant,Concrete Plant,Betonárna,
JWK-Everon-EtoupeFarm,Etoupe Farm,Farma Etoupe,
JWK-Everon-FieldHospital,Field Hospital,Polní nemocnice,
JWK-Everon-Headquarters,Headquarters,Sídlo,
JWK-Everon-LeMouleSawmill,Le Moule Sawmill,Pila Le Moule,
JWK-Everon-LogisticsWarehouse,Logistics Warehouse,Logistický sklad,
JWK-Everon-MontignacFactory,Montignac Factory,Továrna Montignac,
JWK-Everon-MontignacFarm,Montignac Farm,Farma Montignac,
JWK-Everon-PowerPlant,Power Plant,Elektrárna,
JWK-Everon-Quarry,Quarry,Lom,
JWK-Everon-ReginaSawmill,Regina Sawmill,Pila Regina,
JWK-Everon-TrainingGrounds,Training Grounds,Cvičiště,
JWK-Everon-VDAlmaraFactory,VD Almara Factory,VD Almara továrna,
JWK-FM-Bases-Armories-06dedf77-Differenttypesof,"Different types of armories can be built, depending on the operating base type:<br/>- <b>Allied armory</b> is available at <b>military bases</b> and offers weapons and ammunition of your supporting faction.<br/>- <b>Field armory</b> is available at <b>FOBs</b> and offers weapons and ammunition of the player faction.",Různé typy zbrojnic lze postavit v závislosti na typu operační základny:<br/>- <b>Spojenecká zbrojnice</b> je dostupná na <b>vojenských základnách</b> a nabízí zbraně a munici vaší podporující frakce.<br/>- <b>Polní zbrojnice</b> je dostupná na <b>FOB</b> a nabízí zbraně a munici frakce hráče.,
JWK-FM-Bases-Armories-3345caf7-Armoriesallowthe,Armories allow the purchase of weapons and ammunition using resources stored at the base.,Zbrojnice umožňují nakupovat zbraně a munici pomocí zdrojů uložených na základně.,
JWK-FM-Bases-Armories-5ab7756b-Onlyonearmorycan,Only one armory can be built per location.,,
JWK-FM-Bases-Armories-Title,Armories,Zbrojnice,
JWK-FM-Bases-Commandposts-1d12a9f5-Onlyonecommandpo,Only one command post can be built per location.,,
JWK-FM-Bases-Commandposts-8bb1df98-Commandpostenabl,"Command post enables you to have a <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","Velitelské stanoviště vám umožňuje mít na místě <b>důstojníka odboje</b>, díky čemuž můžete odevzdávat identifikační známky, vyzvedávat plakáty nebo mise přímo na své operační základně, aniž byste museli cestovat do úkrytu.",
JWK-FM-Bases-Commandposts-Title,Command posts,Velitelské stanoviště,
JWK-FM-Bases-Equipmentstores-15a94709-Onlyoneequipment,Only one equipment store can be built per location.,,
JWK-FM-Bases-Equipmentstores-234eb810-Differenttypesof,"Different types of stores can be built, depending on the operating base type:",Lze postavit různé typy obchodů v závislosti na typu operační základny:,
JWK-FM-Bases-Equipmentstores-25aa81fd-Alliedequipments,- <b>Allied equipment</b> store is available at <b>military bases</b> and offers equipment of your supporting faction.<br/>- <b>Field equipment</b> store is available at <b>FOBs</b> and offers equipment of the player faction.,Obchod s <b>spojeneckým vybavením</b> je dostupný na <b>vojenských základnách</b> a nabízí vybavení vaší podporující frakce.<br/>- Obchod s <b>polním vybavením</b> je dostupný na <b>FOB</b> a nabízí vybavení frakce hráče.,
JWK-FM-Bases-Equipmentstores-Title,Equipment stores,Obchody s vybavením,
JWK-FM-Bases-Equipmentstores-d8a71344-Equipmentstoresa,Equipment stores allow you to purchase uniforms and non-lethal equipment using resources stored at the base.,Obchody s vybavením umožňují nakupovat uniformy a nebojové vybavení pomocí zdrojů uložených na základně.,
JWK-FM-Bases-Garages-146a4e35-Somegaragefacili,"Some garage facilities enable <b>vehicle procurement</b>, which can be accessed from the garage management interface.",,
JWK-FM-Bases-Garages-7fa445f9-Toassignavehicle,"To assign a vehicle, you have the park it in the spot, come to a full stop and select the relevant option from the <b>radial menu</b>. Your vehicle must fit into the spot and have a matching type - for example, you can't assign a car to a helipad. You will see an on-screen prompt when the option is available.",,
JWK-FM-Bases-Garages-Title,Garages,Garáže,
JWK-FM-Bases-Garages-b53ad449-Sometypesofgarag,"Some types of garages can be constructed, but you can also find existing garage buildings in captured locations. All types of garages are marked on the map with a parking icon.",,
JWK-FM-Bases-Garages-bf4454ea-Torecoveravehicl,"To recover a vehicle, you have to interact with a parking spot sign, always found somewhere near the spot. Be mindful, as the recovery will cost you money and/or resources, depending on the distance the vehicle is transported over. You also need to ensure the spot is not obstructed. You can also abandon the vehicle in the same interface, if you want to free up the spot.",,
JWK-FM-Bases-Garages-f2449fb2-Garagesallowyout,"Garages allow you to assign vehicles to one or more parking spots. Assigning a vehicle enables to recover it from afar and protects it from despawning, which is very useful if you lose your vehicle, for example because of a sudden death.",,
JWK-FM-Bases-Helipads-4c0655af-Additionallytore,"Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair and rearm helicopters.",,
JWK-FM-Bases-Helipads-6d36d2ee-Helipadsofferasi,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.","Heliporty nabízejí jedno parkovací místo, na které lze přidělit vrtulníky, a jinak jsou funkčně totožné s garážemi.",
JWK-FM-Bases-Helipads-Title,Helipads,Heliporty,
JWK-FM-Bases-Medicaltents-5c66037a-Medicaltentsoffe,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Lékařské stany nabízejí rychlejší regeneraci pro <b>bojovníky za svobodu</b> nacházející se uvnitř. Jsou také zdrojem zdravotnických předmětů, jako jsou obvazy nebo adrenalin, které lze získat výměnou za zdroje ve stanu.",
JWK-FM-Bases-Medicaltents-Title,Medical tents,Zdravotnické stany,
JWK-FM-Bases-Operatingbases-118e8b9d-FOBsarefieldbase,"FOBs are field bases and as such, offer fewer capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before the resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","FOB jsou polní základny a jako takové nabízejí méně možností než <b>vojenské základny</b> a jejich sortiment zbrojnice a vybavení je omezen na prostředky odboje. Mohou však být zřízeny velmi brzy, ještě předtím, než je odboj dost silný na převzetí vojenské základny, a/nebo mohou být umístěny na velmi výhodných místech.",
JWK-FM-Bases-Operatingbases-1aa99fda-ForwardOperating,Forward Operating Bases,Předsunuté základny,
JWK-FM-Bases-Operatingbases-202a74c5-Militarybasesare,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.","<b>Vojenské základny</b> jsou stávající lokace ve světě, ovládané nepřítelem. Po jejich převzetí mohou být využity jako <b>provozní základny</b>.",
JWK-FM-Bases-Operatingbases-2ffe51ca-FOBscanbeestabli,"FOBs can be established by resistance members using the entrenchment tool, via the placement menu. They need to be placed at a sufficient distance from enemy-controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.","Předsunuté operační základny (FOB) mohou být zřízeny členy odboje pomocí zákopového nástroje prostřednictvím umisťovacího menu. Musí být umístěny v dostatečné vzdálenosti od zařízení, měst a dalších bodů zájmu ovládaných nepřítelem. K naplánování umístění můžete využít mapový nástroj <b>FOB Placement</b>.",
JWK-FM-Bases-Operatingbases-6b95ccef-Militarybases,Military bases,Vojenské základny,
JWK-FM-Bases-Operatingbases-849cfd95-Theyaresomewhatc,"They are somewhat complementary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","Do jisté míry doplňují <b>FOB</b>, protože nabízejí více možností za cenu svého pevného umístění. Bojovníci zde naleznou regulérní armádní vybavení <b>spojeneckých sil</b> a více možností výstavby.",
JWK-FM-Bases-Operatingbases-Title,Operating bases,Operační základny,
JWK-FM-Bases-Operatingbases-b1d88111-Therearetwotypes,"There are two types of operating bases, as described below.","Existují dva typy operačních základen, jak je popsáno níže.",
JWK-FM-Bases-Operatingbases-c2aae2f7-Operatingbasesar,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.","Operační základny jsou místa, kde mohou členové odboje stavět budovy a opevnění, ukládat zdroje, provozovat garáže, opravovat a tankovat vozidla a mnoho dalšího. Pokud je uloženo dostatek zdrojů, může být operační základna využita jako <b>místo znovuzrození</b>.",
