Id,Source,Translation,Comment
JWK-DialogUI-AddonConflictWarning-Title,Addons conflict,,
JWK-DialogUI-DestructionResetInfo-Message,"Restored objects may collide with constructions or vehicles left in place of destroyed objects, causing undesired effects. This is an experimental feature and it is recommended to back up your save.<br/><br/>Once you confirm this action, you have to force save and restart the server for the changes to take effect.","Objetos restaurados podem colidir com construções ou veículos deixados no lugar de objetos destruídos, causando efeitos indesejados. Este é um recurso experimental e é recomendável fazer backup do seu save.<br/><br/>Depois de confirmar esta ação, você deve forçar o salvamento e reiniciar o servidor para que as alterações entrem em vigor.",
JWK-DialogUI-DestructionResetInfo-Title,Destruction reset,Redefinir destruição,
JWK-DialogUI-OnlineForceSave-Message,"Forced save will perform entire save in a single operation, which may block the server on large maps and with a lot of data. This may cause remote players, including you, to lose connection. This does not affect the save operation itself.","O salvamento forçado realizará todo o salvamento em uma única operação, o que pode travar o servidor em mapas grandes e com muitos dados. Isso pode fazer com que jogadores remotos, incluindo você, percam a conexão. Isso não afeta a operação de salvamento em si.",
JWK-DialogUI-OnlineForceSave-Title,Online session warning,Aviso de sessão online,
JWK-DialogUI-OnlineReset-Message,"Are you sure to wipe the campaign save data? After proceeding the scenario will automatically restart.<br/><br/><b><color rgba='255,0,0,255'>WARNING: THIS OPERATION CANNOT BE REVERTED. YOU WILL LOSE ALL PROGRESS.</color></b>","Tem certeza que deseja apagar os dados salvos da campanha? Após prosseguir, o cenário será reiniciado automaticamente.<br/><br/><b><color rgba='255,0,0,255'>AVISO: ESSA OPERAÇÃO NÃO PODE SER DESFEITA. VOCÊ PERDERÁ TODO O PROGRESSO.</color></b>",
JWK-DialogUI-OnlineReset-Title,Wipe warning,Aviso de exclusão,
JWK-DialogUI-SettingsImport-Failed,Your clipboard does not contain valid settings.,,
JWK-DifficultyPreset-Custom,Custom,Personalizado,
JWK-DifficultyPreset-Easy,Easy,Fácil,
JWK-DifficultyPreset-Extreme,Extreme,Extremo,
JWK-DifficultyPreset-Hard,Hard,Difícil,
JWK-DifficultyPreset-Normal,Normal,Normal,
JWK-Dogtag_Description,Used to identify dead bodies found on the battlefield.,Usado para identificar corpos encontrados no campo de batalha.,
JWK-Dogtag_Name_Dynamic,%1 dogtags,%1 marcas de cão,
JWK-Dogtag_Name_Universal,Dogtags,Dogtags,
JWK-EHint-ClothesBloodied,Your clothes are bloodied. Wearing them breaks your disguise and makes you attract enemy attention. You should change your clothes or go for a swim.,As tuas roupas estão ensanguentadas. Usá-las quebra o teu disfarce e faz-te atrair a atenção do inimigo. Devias mudar de roupa ou ir dar um mergulho.,
JWK-EHint-ClothesCleaned,Your clothes have been cleaned. Wearing them will not make you suspicious anymore.,As suas roupas foram limpas. Usá-las já não o tornará suspeito.,
JWK-EHint-Combatant,"You will be treated as a combatant when openly carrying weapons or wearing combatant attire. Watch out, as you may become wanted if enemies see you.","Você será tratado como combatente ao portar armas abertamente ou usar trajes de combate. Cuidado, pois pode se tornar procurado se os inimigos te virem.",
JWK-EHint-Wanted,You are now wanted by the enemy. Hide in a safe place and remain out of sight for some time to lose the heat.,Você agora é procurado pelo inimigo. Esconda-se em um local seguro e permaneça fora de vista por um tempo para perder o nível de procura.,
JWK-EditSignUI-Text,Text,Texto,
JWK-EditSignUI-TextColor,Text color,Cor do texto,
JWK-EditSignUI-TextSize,Text size,Tamanho do texto,
JWK-EditSignUI-Title,Edit Sign,Editar placa,
JWK-EditorAttrib-Heat,Heat level,Nível de procurado,
JWK-EditorAttrib-HeatDescription,Set to 0% to remove wanted status.,Defina para 0% para remover o status de procurado.,
JWK-EditorAttrib-LockState,Locked,Trancado,
JWK-EditorAttrib-Money,Money,Dinheiro,
JWK-EndGameUI-GameOver,Defeat,Derrota,
JWK-EndGameUI-GameOverDescription,"Despite best efforts and heroic fight, %1 has failed to liberate %2. %3 forces are here to stay for a long time. Next time pay more attention to population support and logistics of your revolution. No military effort in history succeeded without these elements.","Apesar dos melhores esforços e luta heroica, %1 não conseguiu libertar %2. As forças de %3 vieram para ficar por muito tempo. Da próxima vez, preste mais atenção ao apoio da população e à logística da sua revolução. Nenhum esforço militar na história teve sucesso sem esses elementos.",
JWK-EndGameUI-VictoryDescription,"Great job! Thanks to the relentless effort made by %1, the population of %2 will no longer be opressed by %3 forces. These heroic acts will be remembered by many generations to come.","Ótimo trabalho! Graças ao esforço incansável de %1, a população de %2 não será mais oprimida pelas forças de %3. Esses atos heroicos serão lembrados por muitas gerações.",
JWK-EndGameUI-VictoryTitle,Victory,Vitória,
JWK-EpinephrineInfoWidget-Name,Use this to wake up incapacitated persons. Can be also self administered.,Use isto para acordar pessoas incapacitadas. Pode ser também auto-administrado.,
JWK-EpinephrineItem-Desc,One time use injector with a dose of epinephrine.,Injetor de uso único com uma dose de epinefrina.,
JWK-EpinephrineItem-Name,Epinephrine,Epinefrina,
JWK-Everon-Airport,Airport,Aeroporto,
JWK-Everon-Barracks,Barracks,Alojamento Militar,
JWK-Everon-CementPlant,Cement Plant,ábrica de Cimento,
JWK-Everon-ChotainFarm,Chotain Farm,Fazenda Chotain,
JWK-Everon-ConcretePlant,Concrete Plant,Usina de Concreto,
JWK-Everon-EtoupeFarm,Etoupe Farm,Fazenda Etoupe,
JWK-Everon-FieldHospital,Field Hospital,Hospital de Campanha,
JWK-Everon-Headquarters,Headquarters,Quartel-General,
JWK-Everon-LeMouleSawmill,Le Moule Sawmill,Serraria Le Moule,
JWK-Everon-LogisticsWarehouse,Logistics Warehouse,Armazém Logístico,
JWK-Everon-MontignacFactory,Montignac Factory,Fábrica Montignac,
JWK-Everon-MontignacFarm,Montignac Farm,Fazenda Montignac,
JWK-Everon-PowerPlant,Power Plant,Usina de Energia,
JWK-Everon-Quarry,Quarry,Pedreira,
JWK-Everon-ReginaSawmill,Regina Sawmill,Serraria Regina,
JWK-Everon-TrainingGrounds,Training Grounds,Campo de Treinamento,
JWK-Everon-VDAlmaraFactory,VD Almara Factory,Fábrica VD Almara,
JWK-FM-Bases-Armories-06dedf77-Differenttypesof,"Different types of armories can be built, depending on the operating base type:<br/>- <b>Allied armory</b> is available at <b>military bases</b> and offers weapons and ammunition of your supporting faction.<br/>- <b>Field armory</b> is available at <b>FOBs</b> and offers weapons and ammunition of the player faction.","Tipos diferentes de arsenais podem ser construídos, dependendo do tipo de base operacional:<br/>- O <b>arsenal aliado</b> está disponível em <b>bases militares</b> e oferece armas e munições da sua facção de apoio.<br/>- O <b>arsenal de campo</b> está disponível em <b>FOBs</b> e oferece armas e munições da facção do jogador.",
JWK-FM-Bases-Armories-3345caf7-Armoriesallowthe,Armories allow the purchase of weapons and ammunition using resources stored at the base.,Arsenais permitem comprar armas e munições usando recursos armazenados na base.,
JWK-FM-Bases-Armories-5ab7756b-Onlyonearmorycan,Only one armory can be built per location.,,
JWK-FM-Bases-Armories-Title,Armories,Arsenais,
JWK-FM-Bases-Commandposts-1d12a9f5-Onlyonecommandpo,Only one command post can be built per location.,,
JWK-FM-Bases-Commandposts-8bb1df98-Commandpostenabl,"Command post enables you to have a <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","O posto de comando permite-lhe ter um <b>oficial de resistência</b> no local, permitindo-lhe entregar dogtags, receber cartazes ou missões na sua base de operações, sem necessidade de se deslocar a um esconderijo.",
JWK-FM-Bases-Commandposts-Title,Command posts,Postos de comando,
JWK-FM-Bases-Equipmentstores-15a94709-Onlyoneequipment,Only one equipment store can be built per location.,,
JWK-FM-Bases-Equipmentstores-234eb810-Differenttypesof,"Different types of stores can be built, depending on the operating base type:","Diferentes tipos de lojas podem ser construídas, dependendo do tipo de base operacional:",
JWK-FM-Bases-Equipmentstores-25aa81fd-Alliedequipments,- <b>Allied equipment</b> store is available at <b>military bases</b> and offers equipment of your supporting faction.<br/>- <b>Field equipment</b> store is available at <b>FOBs</b> and offers equipment of the player faction.,A loja de <b>equipamentos aliados</b> está disponível em <b>bases militares</b> e oferece equipamentos da sua facção de apoio.<br/>- A loja de <b>equipamentos de campo</b> está disponível em <b>FOBs</b> e oferece equipamentos da facção do jogador.,
JWK-FM-Bases-Equipmentstores-Title,Equipment stores,Lojas de Equipamentos,
JWK-FM-Bases-Equipmentstores-d8a71344-Equipmentstoresa,Equipment stores allow you to purchase uniforms and non-lethal equipment using resources stored at the base.,As lojas de equipamentos permitem comprar uniformes e equipamentos não letais usando recursos armazenados na base.,
JWK-FM-Bases-Garages-146a4e35-Somegaragefacili,"Some garage facilities enable <b>vehicle procurement</b>, which can be accessed from the garage management interface.",,
JWK-FM-Bases-Garages-7fa445f9-Toassignavehicle,"To assign a vehicle, you have the park it in the spot, come to a full stop and select the relevant option from the <b>radial menu</b>. Your vehicle must fit into the spot and have a matching type - for example, you can't assign a car to a helipad. You will see an on-screen prompt when the option is available.",,
JWK-FM-Bases-Garages-Title,Garages,Garagens,
JWK-FM-Bases-Garages-b53ad449-Sometypesofgarag,"Some types of garages can be constructed, but you can also find existing garage buildings in captured locations. All types of garages are marked on the map with a parking icon.",,
JWK-FM-Bases-Garages-bf4454ea-Torecoveravehicl,"To recover a vehicle, you have to interact with a parking spot sign, always found somewhere near the spot. Be mindful, as the recovery will cost you money and/or resources, depending on the distance the vehicle is transported over. You also need to ensure the spot is not obstructed. You can also abandon the vehicle in the same interface, if you want to free up the spot.",,
JWK-FM-Bases-Garages-f2449fb2-Garagesallowyout,"Garages allow you to assign vehicles to one or more parking spots. Assigning a vehicle enables to recover it from afar and protects it from despawning, which is very useful if you lose your vehicle, for example because of a sudden death.",,
JWK-FM-Bases-Helipads-4c0655af-Additionallytore,"Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair and rearm helicopters.",,
JWK-FM-Bases-Helipads-6d36d2ee-Helipadsofferasi,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.","Helipontos oferecem uma única vaga de estacionamento para a qual helicópteros podem ser atribuídos e, fora isso, são idênticos em funcionalidade às garagens.",
JWK-FM-Bases-Helipads-Title,Helipads,Helipontos,
JWK-FM-Bases-Medicaltents-5c66037a-Medicaltentsoffe,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","As tendas médicas oferecem uma regeneração mais rápida para os <b>combatentes da liberdade</b> que residem nelas. Elas também são uma fonte de itens médicos como bandagens ou epinefrina, que podem ser obtidos gastando recursos na tenda.",
JWK-FM-Bases-Medicaltents-Title,Medical tents,Tendas Médicas,
JWK-FM-Bases-Operatingbases-118e8b9d-FOBsarefieldbase,"FOBs are field bases and as such, offer fewer capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before the resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","As FOBs são bases de campo e, por isso, oferecem menos recursos do que as <b>bases militares</b>, e seu arsenal e conjunto de equipamentos são limitados aos itens da resistência. No entanto, elas podem ser estabelecidas muito cedo, antes que a resistência seja forte o suficiente para conquistar uma base militar e/ou podem ser posicionadas em locais muito vantajosos.",
JWK-FM-Bases-Operatingbases-1aa99fda-ForwardOperating,Forward Operating Bases,Bases de Operações Avançadas,
JWK-FM-Bases-Operatingbases-202a74c5-Militarybasesare,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.","<b>Bases militares</b> são locais já existentes no mundo, controlados pelo inimigo. Após serem conquistadas, podem ser usadas como <b>bases operacionais</b>.",
JWK-FM-Bases-Operatingbases-2ffe51ca-FOBscanbeestabli,"FOBs can be established by resistance members using the entrenchment tool, via the placement menu. They need to be placed at a sufficient distance from enemy-controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.","As FOBs podem ser estabelecidas pelos membros da resistência utilizando a ferramenta de entrincheiramento, através do menu de colocação. Elas precisam de ser colocadas a uma distância suficiente das instalações, cidades e outros pontos de interesse controlados pelo inimigo. Você pode usar a ferramenta de mapa <b>Localização de FOB</b> para planejar a localização com antecedência.",
JWK-FM-Bases-Operatingbases-6b95ccef-Militarybases,Military bases,Bases militares,
JWK-FM-Bases-Operatingbases-849cfd95-Theyaresomewhatc,"They are somewhat complementary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","Elas são complementares aos <b>POFs</b> (Postos Operacionais Avançados), pois oferecem mais possibilidades ao custo de terem uma localização fixa. Os combatentes encontrarão aqui equipamentos regulares do exército das <b>forças aliadas</b> e mais opções de construção.",
JWK-FM-Bases-Operatingbases-Title,Operating bases,Bases operacionais,
JWK-FM-Bases-Operatingbases-b1d88111-Therearetwotypes,"There are two types of operating bases, as described below.","Existem dois tipos de bases operacionais, como descrito abaixo.",
JWK-FM-Bases-Operatingbases-c2aae2f7-Operatingbasesar,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.","Bases operacionais são locais onde membros da resistência podem construir edifícios e fortificações, armazenar recursos, operar garagens, reparar e reabastecer veículos e muito mais. Se houver recursos suficientes armazenados, uma base operacional pode ser usada como <b>local de renascimento</b>.",
